  0.773379922       1.21967250E-03   3.48026934E-03   6.80074329E-03   5.09179244E-03   2.59767240E-03   1.12812381E-06
  0.779107928       1.21903222E-03   3.47915757E-03   6.95164921E-03   5.20544406E-03   2.59705796E-03   1.14477700E-06
  0.784835935       1.21839193E-03   3.47804627E-03   7.10474281E-03   5.32076741E-03   2.59644352E-03   1.16155138E-06
  0.790563941       1.21774257E-03   3.47691984E-03   7.26003665E-03   5.43777552E-03   2.59582070E-03   1.17844286E-06
  0.796291947       1.21709064E-03   3.47578619E-03   7.41754565E-03   5.55647770E-03   2.59519508E-03   1.19545405E-06
  0.802019954       1.21643720E-03   3.47465114E-03   7.57728470E-03   5.67688746E-03   2.59456830E-03   1.21258620E-06
  0.807747960       1.21577363E-03   3.47349909E-03   7.73926917E-03   5.79901598E-03   2.59393035E-03   1.22983465E-06
  0.813475966       1.21511007E-03   3.47234565E-03   7.90351164E-03   5.92287537E-03   2.59329379E-03   1.24720384E-06
  0.819203973       1.21444103E-03   3.47118312E-03   8.07002839E-03   6.04847725E-03   2.59265047E-03   1.26469115E-06
  0.824931979       1.21376582E-03   3.47000943E-03   8.23883619E-03   6.17583469E-03   2.59200158E-03   1.28229658E-06
  0.830659986       1.21309061E-03   3.46883619E-03   8.40994343E-03   6.30495837E-03   2.59135268E-03   1.30002309E-06
  0.836387992       1.21240609E-03   3.46764619E-03   8.58337898E-03   6.43586088E-03   2.59069423E-03   1.31786544E-06
  0.842115998       1.21171924E-03   3.46644898E-03   8.75914283E-03   6.56855339E-03   2.59003299E-03   1.33582739E-06
  0.847844005       1.21103099E-03   3.46525223E-03   8.93724523E-03   6.70304755E-03   2.58937036E-03   1.35390940E-06
  0.853572011       1.21033250E-03   3.46403685E-03   9.11770668E-03   6.83935639E-03   2.58869817E-03   1.37210679E-06
  0.859300017       1.20963401E-03   3.46282171E-03   9.30054486E-03   6.97749108E-03   2.58802599E-03   1.39042413E-06
  0.865028024       1.20893063E-03   3.46159586E-03   9.48577002E-03   7.11746374E-03   2.58734846E-03   1.40886027E-06
  0.870756030       1.20822049E-03   3.46035906E-03   9.67339706E-03   7.25928554E-03   2.58666393E-03   1.42741192E-06
  0.876484036       1.20751036E-03   3.45912250E-03   9.86344088E-03   7.40296999E-03   2.58597941E-03   1.44608441E-06
  0.882212043       1.20679196E-03   3.45787127E-03   1.00559173E-02   7.54852640E-03   2.58528674E-03   1.46487332E-06
  0.887940049       1.20607018E-03   3.45661305E-03   1.02508375E-02   7.69596733E-03   2.58459011E-03   1.48377956E-06
  0.893668056       1.20534841E-03   3.45535506E-03   1.04482174E-02   7.84530584E-03   2.58389488E-03   1.50280653E-06
  0.899396062       1.20461511E-03   3.45407496E-03   1.06480708E-02   7.99655169E-03   2.58318707E-03   1.52194696E-06
  0.905124068       1.20388169E-03   3.45279695E-03   1.08504118E-02   8.14971887E-03   2.58247810E-03   1.54120721E-06
  0.910852075       1.20314525E-03   3.45151220E-03   1.10552525E-02   8.30481667E-03   2.58176657E-03   1.56058536E-06
  0.916580081       1.20240019E-03   3.45021253E-03   1.12626087E-02   8.46185908E-03   2.58104806E-03   1.58007867E-06
  0.922308087       1.20165513E-03   3.44891148E-03   1.14724925E-02   8.62085540E-03   2.58032698E-03   1.59969159E-06
  0.928036094       1.20090414E-03   3.44760157E-03   1.16849197E-02   8.78182147E-03   2.57960171E-03   1.61942035E-06
  0.933764100       1.20014744E-03   3.44628072E-03   1.18999043E-02   8.94476473E-03   2.57886969E-03   1.63926609E-06
  0.939492106       1.19939074E-03   3.44495848E-03   1.21174585E-02   9.10969730E-03   2.57813791E-03   1.65923052E-06
  0.945220113       1.19862531E-03   3.44362180E-03   1.23375980E-02   9.27663315E-03   2.57739634E-03   1.67930955E-06
  0.950948119       1.19785697E-03   3.44227790E-03   1.25603350E-02   9.44558345E-03   2.57665222E-03   1.69950590E-06
  0.956676126       1.19708863E-03   3.44093447E-03   1.27856834E-02   9.61655844E-03   2.57590832E-03   1.71982174E-06
  0.962404132       1.19630888E-03   3.43957287E-03   1.30136563E-02   9.78957117E-03   2.57515325E-03   1.74024979E-06
  0.968132138       1.19552889E-03   3.43820965E-03   1.32442676E-02   9.96463280E-03   2.57439702E-03   1.76079618E-06
  0.973860145       1.19474670E-03   3.43683967E-03   1.34775378E-02   1.01417545E-02   2.57363822E-03   1.78146036E-06
  0.979588151       1.19395507E-03   3.43545503E-03   1.37134679E-02   1.03209494E-02   2.57287105E-03   1.80223822E-06
